Labels,Paper Name,Author Names
"Phonology, Morphology and Word Segmentation",Joint Chinese Word Segmentation and Part-of-speech Tagging via Two-way Attentions of Auto-analyzed Knowledge,"Yuanhe Tian, Yan Song, Xiang Ao, Fei Xia, Xiaojun Quan, Tong Zhang, Yonggang Wang"
"Phonology, Morphology and Word Segmentation",A Multitask Learning Approach for Diacritic Restoration,"Sawsan Alqahtani, Ajay Mishra, Mona Diab"
"Phonology, Morphology and Word Segmentation",Improving Chinese Word Segmentation with Wordhood Memory Networks,"Yuanhe Tian, Yan Song, Fei Xia, Tong Zhang, Yonggang Wang"
"Phonology, Morphology and Word Segmentation",Bootstrapping Techniques for Polysynthetic Morphological Analysis,"William Lane, Steven Bird"
"Phonology, Morphology and Word Segmentation",Unsupervised Morphological Paradigm Completion,"Huiming Jin, Liwei Cai, Yihui Peng, Chen Xia, Arya McCarthy, Katharina Kann"
"Phonology, Morphology and Word Segmentation",Coupling Distant Annotation and Adversarial Training for Cross-Domain Chinese Word Segmentation,"Ning Ding, Dingkun Long, Guangwei Xu, Muhua Zhu, Pengjun Xie, Xiaobin Wang, Haitao Zheng"
"Phonology, Morphology and Word Segmentation",Modeling Morphological Typology for Unsupervised Learning of Language Morphology,"Hongzhi Xu, Jordan Kodner, Mitchell Marcus, Charles Yang"
"Phonology, Morphology and Word Segmentation",Predicting Declension Class from Form and Meaning,"Adina Williams, Tiago Pimentel, Hagen Blix, Arya D. McCarthy, Eleanor Chodroff, Ryan Cotterell"
"Phonology, Morphology and Word Segmentation",Phonotactic Complexity and Its Trade-offs,"Tiago Pimentel, Brian Roark, Ryan D. Cotterell"
"Phonology, Morphology and Word Segmentation",A Graph Auto-encoder Model of Derivational Morphology,"Valentin Hofmann, Hinrich Schütze, Janet Pierrehumbert"
"Phonology, Morphology and Word Segmentation",Frugal Paradigm Completion,"Alexander Erdmann, Tom Kenter, Markus Becker, Christian Schallhart"
"Phonology, Morphology and Word Segmentation",Phonetic and Visual Priors for Decipherment of Informal Romanization,"Maria Ryskina, Matthew R. Gormley, Taylor Berg-Kirkpatrick"
Question Answering,A Methodology for Creating Question Answering Corpora Using Inverse Data Annotation,"Jan Deriu, Katsiaryna Mlynchyk, Philippe Schläpfer, Alvaro Rodrigo, Dirk von Grünigen, Nicolas Kaiser, Kurt Stockinger, Eneko Agirre, Mark Cieliebak"
Question Answering,Break It Down: A Question Understanding Benchmark,"Tomer Wolfson, Mor Geva, Ankit Gupta, Yoav Goldberg, Matt Gardner, Daniel Deutch, Jonathan Berant"
Question Answering,A Frame-based Sentence Representation for Machine Reading Comprehension,"Shaoru Guo, Ru Li, Hongye Tan, Xiaoli Li, Yong Guan, Hongyan Zhao, Yueping Zhang"
Question Answering,Improving Multi-hop Question Answering over Knowledge Graphs using Knowledge Base Embeddings,"Apoorv Saxena, Aditay Tripathi, Partha Talukdar"
Question Answering,DoQA - Accessing Domain-Specific FAQs via Conversational QA,"Jon Ander Campos, Arantxa Otegi, Aitor Soroa, Jan Deriu, Mark Cieliebak, Eneko Agirre"
Question Answering,On the Importance of Diversity in Question Generation for QA,"Md Arafat Sultan, Shubham Chandel, Ramón Fernandez Astudillo, Vittorio Castelli"
Question Answering,Learning to Identify Follow-Up Questions in Conversational Question Answering,"Souvik Kundu, Qian Lin, Hwee Tou Ng"
Question Answering,Harvesting and Refining Question-Answer Pairs for Unsupervised QA,"Zhongli Li, Wenhui Wang, Li Dong, Furu Wei, Ke Xu"
Question Answering,Document Modeling with Graph Attention Networks for Multi-grained Machine Reading Comprehension,"Bo Zheng, Haoyang Wen, Yaobo Liang, Nan Duan, Wanxiang Che, Daxin Jiang, Ming Zhou, Ting Liu"
Question Answering,SCDE: Sentence Cloze Dataset with High Quality Distractors From Examinations,"Xiang Kong, Varun Gangal, Eduard Hovy"
Question Answering,Clinical Reading Comprehension: A Thorough Analysis of the emrQA Dataset,"Xiang Yue, Bernal Jimenez Gutierrez, Huan Sun"
Question Answering,The Cascade Transformer: an Application for Efficient Answer Sentence Selection,"Luca Soldaini, Alessandro Moschitti"
Question Answering,MLQA: Evaluating Cross-lingual Extractive Question Answering,"Patrick Lewis, Barlas Oguz, Ruty Rinott, Sebastian Riedel, Holger Schwenk"
Question Answering,Crossing Variational Autoencoders for Answer Retrieval,"Wenhao Yu, Lingfei Wu, Qingkai Zeng, Shu Tao, Yu Deng, Meng Jiang"
Question Answering,Unsupervised Alignment-based Iterative Evidence Retrieval for Multi-hop Question Answering,"Vikas Yadav, Steven Bethard, Mihai Surdeanu"
Question Answering,Investigating Prior Knowledge for Challenging Chinese Machine Reading Comprehension,"Kai Sun, Dian Yu, Dong Yu, Claire Cardie"
Question Answering,Enhancing Answer Boundary Detection for Multilingual Machine Reading Comprehension,"Fei Yuan, Linjun Shou, Xuanyu Bai, Ming Gong, Yaobo Liang, Nan Duan, Yan Fu, Daxin Jiang"
Question Answering,RikiNet: Reading Wikipedia Pages for Natural Question Answering,"Dayiheng Liu, Yeyun Gong, Jie Fu, Yu Yan, Jiusheng Chen, Daxin Jiang, Jiancheng Lv, Nan Duan"
Question Answering,Contextualized Sparse Representations for Real-Time Open-Domain Question Answering,"Jinhyuk Lee, Minjoon Seo, Hannaneh Hajishirzi, Jaewoo Kang"
Question Answering,Dynamic Sampling Strategies for Multi-Task Reading Comprehension,"Ananth Gottumukkala, Dheeru Dua, Sameer Singh, Matt Gardner"
Question Answering,A Self-Training Method for Machine Reading Comprehension with Soft Evidence Extraction,"Yilin Niu, Fangkai Jiao, Mantong Zhou, Ting Yao, Jingfang Xu, Minlie Huang"
Question Answering,Explicit Memory Tracker with Coarse-to-Fine Reasoning for Conversational Machine Reading,"Yifan Gao, Chien-Sheng Wu, Shafiq Joty, Caiming Xiong, Richard Socher, Irwin King, Michael Lyu, Steven C.H. Hoi"
Question Answering,DeFormer: Decomposing Pre-trained Transformers for Faster Question Answering,"Qingqing Cao, Harsh Trivedi, Aruna Balasubramanian, Niranjan Balasubramanian"
Question Answering,Benefits of Intermediate Annotations in Reading Comprehension,"Dheeru Dua, Sameer Singh, Matt Gardner"
Question Answering,Multi-source Meta Transfer for Low Resource Multiple-Choice Question Answering,"Ming Yan, Hao Zhang, Di Jin, Joey Tianyi Zhou"
Question Answering,Template-Based Question Generation from Retrieved Sentences for Improved Unsupervised Question Answering,"Alexander Fabbri, Patrick Ng, Zhiguo Wang, Ramesh Nallapati, Bing Xiang"
Question Answering,ClarQ: A large-scale and diverse dataset for Clarification Question Generation,"Vaibhav Kumar, Alan W Black"
Question Answering,Low-Resource Generation of Multi-hop Reasoning Questions,"Jianxing Yu, Wei Liu, Shuang Qiu, Qinliang Su, Kai Wang, Xiaojun Quan, Jian Yin"
Question Answering,TyDi QA: A Benchmark for Information-Seeking Question Answering in Typologically Diverse Languages,"Jonathan H Clark, Jennimaria Palomaki, Vitaly Nikolaev, Eunsol Choi, Dan Garrette, Michael Collins, Tom Kwiatkowski"
Question Answering,Query Graph Generation for Answering Multi-hop Complex Questions from Knowledge Bases,"Yunshi Lan, Jing Jiang"
Question Answering,Injecting Numerical Reasoning Skills into Language Models,"Mor Geva, Ankit Gupta, Jonathan Berant"
Question Answering,Transformers to Learn Hierarchical Contexts in Multiparty Dialogue for Span-based Question Answering,"Changmao Li, Jinho D. Choi"
Question Answering,Recurrent Chunking Mechanisms for Long-Text Machine Reading Comprehension,"Hongyu Gong, Yelong Shen, Dian Yu, Jianshu Chen, Dong Yu"
Question Answering,Selective Question Answering under Domain Shift,"Amita Kamath, Robin Jia, Percy Liang"
Question Answering,R4C: A Benchmark for Evaluating RC Systems to Get the Right Answer for the Right Reason,"Naoya Inoue, Pontus Stenetorp, Kentaro Inui"
Question Answering,Logic-Guided Data Augmentation and Regularization for Consistent Question Answering,"Akari Asai, Hannaneh Hajishirzi"
Question Answering,Probabilistic Assumptions Matter: Improved Models for Distantly-Supervised Document-Level Question Answering,"Hao Cheng, Ming-Wei Chang, Kenton Lee, Kristina Toutanova"
Question Answering,Graph-to-Tree Learning for Solving Math Word Problems,"Jipeng Zhang, Lei Wang, Roy Ka-Wei Lee, Yi Bin, Yan Wang, Jie Shao, Ee-Peng Lim"
Resources and Evaluation,Adversarial NLI: A New Benchmark for Natural Language Understanding,"Yixin Nie, Adina Williams, Emily Dinan, Mohit Bansal, Jason Weston, Douwe Kiela"
Resources and Evaluation,Fine-Grained Analysis of Cross-Linguistic Syntactic Divergences,"Dmitry Nikolaev, Ofir Arviv, Taelin Karidi, Neta Kenneth, Veronika Mitnik, Lilja Maria Saeboe, Omri Abend"
Resources and Evaluation,An Effectiveness Metric for Ordinal Classification: Formal Properties and Experimental Results,"Enrique Amigo, Julio Gonzalo, Stefano Mizzaro, Jorge Carrillo-de-Albornoz"
Resources and Evaluation,PuzzLing Machines: A Challenge on Learning From Small Data,"Gözde Gül Şahin, Yova Kementchedjhieva, Phillip Rust, Iryna Gurevych"
Resources and Evaluation,"Fatality Killed the Cat or: BabelPic, a Multimodal Dataset for Non-Concrete Concepts","Agostina Calabrese, Michele Bevilacqua, Roberto Navigli"
Resources and Evaluation,Code and Named Entity Recognition in StackOverflow,"Jeniya Tabassum, Mounica Maddela, Wei Xu, Alan Ritter"
Resources and Evaluation,Automatic Machine Translation Evaluation using Source Language Inputs and Cross-lingual Language Model,"Kosuke Takahashi, Katsuhito Sudoh, Satoshi Nakamura"
Resources and Evaluation,LINSPECTOR: Multilingual Probing Tasks for Word Representations,"Gözde Gül Sahin, Clara Vania, Ilia Kuznetsov, Iryna Gurevych"
Resources and Evaluation,KLEJ: Comprehensive Benchmark for Polish Language Understanding,"Piotr Rybak, Robert Mroczkowski, Janusz Tracz, Ireneusz Gawlik"
Resources and Evaluation,Beyond Accuracy: Behavioral Testing of NLP Models with CheckList,"Marco Tulio Ribeiro, Tongshuang Wu, Carlos Guestrin, Sameer Singh"
Resources and Evaluation,Multi-Hypothesis Machine Translation Evaluation,"Marina Fomicheva, Lucia Specia, Francisco Guzmán"
Resources and Evaluation,Facet-Aware Evaluation for Extractive Summarization,"Yuning Mao, Liyuan Liu, Qi Zhu, Xiang Ren, Jiawei Han"
Resources and Evaluation,Learning and Evaluating Emotion Lexicons for 91 Languages,"Sven Buechel, Susanna Rücker, Udo Hahn"
Resources and Evaluation,WinoWhy: A Deep Diagnosis of Essential Commonsense Knowledge for Answering Winograd Schema Challenge,"Hongming Zhang, Xinran Zhao, Yangqiu Song"
Resources and Evaluation,Towards Holistic and Automatic Evaluation of Open-Domain Dialogue Generation,"Bo Pang, Erik Nijkamp, Wenjuan Han, Linqi Zhou, Yixian Liu, Kewei Tu"
Resources and Evaluation,"MATINF: A Jointly Labeled Large-Scale Dataset for Classification, Question Answering and Summarization","Canwen Xu, Jiaxin Pei, Hongtao Wu, Yiyu Liu, Chenliang Li"
Resources and Evaluation,MIND: A Large-scale Dataset for News Recommendation,"Fangzhao Wu, Ying Qiao, Jiun-Hung Chen, Chuhan Wu, Tao Qi, Jianxun Lian, Danyang Liu, Xing Xie, Jianfeng Gao, Winnie Wu, Ming Zhou"
Resources and Evaluation,The SOFC-Exp Corpus and Neural Approaches to Information Extraction in the Materials Science Domain,"Annemarie Friedrich, Heike Adel, Federico Tomazic, Johannes Hingerl, Renou Benteau, Anika Marusczyk, Lukas Lange"
Resources and Evaluation,GLUECoS: An Evaluation Benchmark for Code-Switched NLP,"Simran Khanuja, Sandipan Dandapat, Anirudh Srinivasan, Sunayana Sitaram, Monojit Choudhury"
Resources and Evaluation,A Diverse Corpus for Evaluating and Developing English Math Word Problem Solvers,"Shen-yun Miao, Chao-Chun Liang, Keh-Yih Su"
Resources and Evaluation,Tangled up in BLEU: Reevaluating the Evaluation of Automatic Machine Translation Evaluation Metrics,"Nitika Mathur, Timothy Baldwin, Trevor Cohn"
Resources and Evaluation,Dialogue-Based Relation Extraction,"Dian Yu, Kai Sun, Claire Cardie, Dong Yu"
Resources and Evaluation,ChartDialogs: Plotting from Natural Language Instructions,"Yutong Shao, Ndapa Nakashole"
Resources and Evaluation,ASSET: A Dataset for Tuning and Evaluation of Sentence Simplification Models with Multiple Rewriting Transformations,"Fernando Alva-Manchego, Louis Martin, Antoine Bordes, Carolina Scarton, Benoît Sagot, Lucia Specia"
Resources and Evaluation,A Monolingual Approach to Contextualized Word Embeddings for Mid-Resource Languages,"Pedro Javier Ortiz Suárez, Laurent Romary, Benoît Sagot"
Resources and Evaluation,Revisiting the Context Window for Cross-lingual Word Embeddings,"Ryokan Ri, Yoshimasa Tsuruoka"
Resources and Evaluation,Multimodal Quality Estimation for Machine Translation,"Shu Okabe, Frédéric Blain, Lucia Specia"
Resources and Evaluation,Will-They-Won't-They: A Very Large Dataset for Stance Detection on Twitter,"Costanza Conforti, Jakob Berndt, Mohammad Taher Pilehvar, Chryssi Giannitsarou, Flavio Toxvaerd, Nigel Collier"
Resources and Evaluation,That is a Known Lie: Detecting Previously Fact-Checked Claims,"Shaden Shaar, Nikolay Babulkov, Giovanni Da San Martino, Preslav Nakov"
Resources and Evaluation,A Corpus for Large-Scale Phonetic Typology,"Elizabeth Salesky, Eleanor Chodroff, Tiago Pimentel, Matthew Wiesner, Ryan Cotterell, Alan W Black, Jason Eisner"
Resources and Evaluation,Paraphrase-Sense-Tagged Sentences,"Anne Cocos, Chris Callison-Burch"
Resources and Evaluation,More Diverse Dialogue Datasets via Diversity-Informed Data Collection,"Katherine Stasaski, Grace Hui Yang, Marti A. Hearst"
Resources and Evaluation,A Recipe for Creating Multimodal Aligned Datasets for Sequential Tasks,"Angela Lin, Sudha Rao, Asli Celikyilmaz, Elnaz Nouri, Chris Brockett, Debadeepta Dey, Bill Dolan"
Resources and Evaluation,Generating Counter Narratives against Online Hate Speech: Data and Strategies,"Serra Sinem Tekiroğlu, Yi-Ling Chung, Marco Guerini"
Resources and Evaluation,Dscorer: A Fast Evaluation Metric for Discourse Representation Structure Parsing,"Jiangming Liu, Shay B. Cohen, Mirella Lapata"
Resources and Evaluation,S2ORC: The Semantic Scholar Open Research Corpus,"Kyle Lo, Lucy Wang, Mark Neumann, Rodney Kinney, Daniel Weld"
Resources and Evaluation,iSarcasm: A Dataset of Intended Sarcasm,"Silviu Oprea, Walid Magdy"
Resources and Evaluation,Improving Image Captioning Evaluation by Considering Inter References Variance,"Yanzhi Yi, Hangyu Deng, Jinglu Hu"
Resources and Evaluation,ParaCrawl: Web-Scale Acquisition of Parallel Corpora,"Marta Bañón, Pinzhen Chen, Barry Haddow, Kenneth Heafield, Hieu Hoang, Miquel Esplà-Gomis, Mikel L. Forcada, Amir Kamran, Faheem Kirefu, Philipp Koehn, Sergio Ortiz Rojas, Leopoldo Pla Sempere, Gema Ramírez-Sánchez, Elsa Sarrías, Marek Strelec, Brian Thompson, William Waites, Dion Wiggins, Jaume Zaragoza"
Resources and Evaluation,Crawling and Preprocessing Mailing Lists At Scale for Dialog Analysis,"Janek Bevendorff, Khalid Al Khatib, Martin Potthast, Benno Stein"
Resources and Evaluation,STARC: Structured Annotations for Reading Comprehension,"Yevgeni Berzak, Jonathan Malmaud, Roger Levy"
Resources and Evaluation,The TechQA Dataset,"Vittorio Castelli, Rishav Chakravarti, Saswati Dana, Anthony Ferritto, Radu Florian, Martin Franz, Dinesh Garg, Dinesh Khandelwal, Scott McCarley, Michael McCawley, Mohamed Nasr, Lin Pan, Cezar Pendus, John Pitrelli, Saurabh Pujar, Salim Roukos, Andrzej Sakrajda, Avi Sil, Rosario Uceda-Sosa, Todd Ward, Rong Zhang"
Resources and Evaluation,Not All Claims are Created Equal: Choosing the Right Statistical Approach to Assess Hypotheses,"Erfan Sadeqi Azer, Daniel Khashabi, Ashish Sabharwal, Dan Roth"
Resources and Evaluation,Building a User-Generated Content North-African Arabizi Treebank: Tackling Hell,"Djamé Seddah, Farah Essaidi, Amal Fethi, Matthieu Futeral, Benjamin Muller, Pedro Javier Ortiz Suárez, Benoît Sagot, Abhishek Srivastava"
Semantics: Lexical Semantics,Verbal Multiword Expressions for Identification of Metaphor,"Omid Rohanian, Marek Rei, Shiva Taslimipoor, Le An Ha"
Semantics: Lexical Semantics,Moving Down the Long Tail of Word Sense Disambiguation with Gloss Informed Bi-encoders,"Terra Blevins, Luke Zettlemoyer"
Semantics: Lexical Semantics,Autoencoding Pixies: Amortised Variational Inference with Graph Convolutions for Functional Distributional Semantics,Guy Emerson
Semantics: Lexical Semantics,LESSLEX: Linking Multilingual Embeddings to SenSe Representations of Lexical Items,"Davide Colla, Enrico Mensa, Daniele P. Radicioni"
Semantics: Lexical Semantics,Predicting Degrees of Technicality in Automatic Terminology Extraction,"Anna Hätty, Dominik Schlechtweg, Michael Dorna, Sabine Schulte im Walde"
Semantics: Lexical Semantics,Glyph2Vec: Learning Chinese Out-of-Vocabulary Word Embedding from Glyphs,"Hong-You Chen, SZ-HAN YU, Shou-de Lin"
Semantics: Lexical Semantics,Autoencoding Keyword Correlation Graph for Document Clustering,"Billy Chiu, Sunil Kumar Sahu, Derek Thomas, Neha Sengupta, Mohammady Mahdy"
Semantics: Lexical Semantics,Breaking Through the 80% Glass Ceiling: Raising the State of the Art in Word Sense Disambiguation by Incorporating Knowledge Graph Information,"Michele Bevilacqua, Roberto Navigli"
Semantics: Lexical Semantics,BiRRE: Learning Bidirectional Residual Relation Embeddings for Supervised Hypernymy Detection,"Chengyu Wang, Xiaofeng He"
Semantics: Lexical Semantics,Non-Linear Instance-Based Cross-Lingual Mapping for Non-Isomorphic Embedding Spaces,"Goran Glavaš, Ivan Vulić"
Semantics: Lexical Semantics,Analysing Lexical Semantic Change with Contextualised Word Representations,"Mario Giulianelli, Marco Del Tredici, Raquel Fernández"
Semantics: Lexical Semantics,Hypernymy Detection for Low-Resource Languages via Meta Learning,"Changlong Yu, Jialong Han, Haisong Zhang, Wilfred Ng"
Semantics: Lexical Semantics,Learning Lexical Subspaces in a Distributional Vector Space,"Kushal Arora, Aishik Chakraborty, Jackie Chi Kit Cheung"
Semantics: Lexical Semantics,Adaptive Compression of Word Embeddings,"Yeachan Kim, Kang-Min Kim, SangKeun Lee"
Semantics: Lexical Semantics,BERTRAM: Improved Word Embeddings Have Big Impact on Contextualized Model Performance,"Timo Schick, Hinrich Schütze"
Semantics: Lexical Semantics,Investigating Word-Class Distributions in Word Vector Spaces,"Ryohei Sasano, Anna Korhonen"
Semantics: Lexical Semantics,Biomedical Entity Representations with Synonym Marginalization,"Mujeen Sung, Hwisang Jeon, Jinhyuk Lee, Jaewoo Kang"
Semantics: Lexical Semantics,Multidirectional Associative Optimization of Function-Specific Word Representations,"Daniela Gerz, Ivan Vulić, Marek Rei, Roi Reichart, Anna Korhonen"
Semantics: Lexical Semantics,CluBERT: A Cluster-Based Approach for Learning Sense Distributions in Multiple Languages,"Tommaso Pasini, Federico Scozzafava, Bianca Scarlini"
"Semantics: Sentence-level Semantics, Textual Inference and Other areas",AMR Parsing via Graph-Sequence Iterative Inference,"Deng Cai, Wai Lam"
"Semantics: Sentence-level Semantics, Textual Inference and Other areas",Beyond Possession Existence: Duration and Co-Possession,"Dhivya Chinnappa, Srikala Murugan, Eduardo Blanco"
"Semantics: Sentence-level Semantics, Textual Inference and Other areas",Unsupervised Cross-lingual Representation Learning at Scale,"Alexis Conneau, Kartikay Khandelwal, Naman Goyal, Vishrav Chaudhary, Guillaume Wenzek, Francisco Guzmán, Edouard Grave, Myle Ott, Luke Zettlemoyer, Veselin Stoyanov"
"Semantics: Sentence-level Semantics, Textual Inference and Other areas",AMR Parsing with Latent Structural Information,"Qiji Zhou, Yue Zhang, Donghong Ji, Hao Tang"
"Semantics: Sentence-level Semantics, Textual Inference and Other areas",RAT-SQL: Relation-Aware Schema Encoding and Linking for Text-to-SQL Parsers,"Bailin Wang, Richard Shin, Xiaodong Liu, Oleksandr Polozov, Matthew Richardson"
"Semantics: Sentence-level Semantics, Textual Inference and Other areas",Emerging Cross-lingual Structure in Pretrained Language Models,"Alexis Conneau, Shijie Wu, Haoran Li, Luke Zettlemoyer, Veselin Stoyanov"
"Semantics: Sentence-level Semantics, Textual Inference and Other areas",Semantic Parsing for English as a Second Language,"Yuanyuan Zhao, Weiwei Sun, Junjie Cao, Xiaojun Wan"
"Semantics: Sentence-level Semantics, Textual Inference and Other areas",Cross-Lingual Semantic Role Labeling with High-Quality Translated Training Corpus,"Hao Fei, Meishan Zhang, Donghong Ji"
"Semantics: Sentence-level Semantics, Textual Inference and Other areas",Transition-based Semantic Dependency Parsing with Pointer Networks,"Daniel Fernández-González, Carlos Gómez-Rodríguez"
"Semantics: Sentence-level Semantics, Textual Inference and Other areas",AMR-To-Text Generation with Graph Transformer,"Tianming Wang, Xiaojun Wan, Hanqi Jin"
"Semantics: Sentence-level Semantics, Textual Inference and Other areas",FastBERT: a Self-distilling BERT with Adaptive Inference Time,"Weijie Liu, Peng Zhou, Zhiruo Wang, Zhe Zhao, Haotang Deng, QI JU"
"Semantics: Sentence-level Semantics, Textual Inference and Other areas",Good-Enough Compositional Data Augmentation,Jacob Andreas
"Semantics: Sentence-level Semantics, Textual Inference and Other areas",Decoding Brain Activity Associated with Literal and Metaphoric Sentence Comprehension using Distributional Semantic Models,"Vesna G. Djokic, Jean Maillard, Luana Bulat, Ekaterina Shutova"
"Semantics: Sentence-level Semantics, Textual Inference and Other areas",TaPas: Weakly Supervised Table Parsing via Pre-training,"Jonathan Herzig, Pawel Krzysztof Nowak, Thomas Müller, Francesco Piccinno, Julian Eisenschlos"
"Semantics: Sentence-level Semantics, Textual Inference and Other areas",Parsing into Variable-in-situ Logico-Semantic Graphs,"Yufei Chen, Weiwei Sun"
"Semantics: Sentence-level Semantics, Textual Inference and Other areas",Unsupervised Dual Paraphrasing for Two-stage Semantic Parsing,"Ruisheng Cao, Su Zhu, Chenyu Yang, Chen Liu, Rao Ma, Yanbin Zhao, Lu Chen, Kai Yu"
"Semantics: Sentence-level Semantics, Textual Inference and Other areas",Active Learning for Coreference Resolution using Discrete Annotation,"Belinda Z. Li, Gabriel Stanovsky, Luke Zettlemoyer"
"Semantics: Sentence-level Semantics, Textual Inference and Other areas",Exploring Unexplored Generalization Challenges for Cross-Database Semantic Parsing,"Alane Suhr, Ming-Wei Chang, Peter Shaw, Kenton Lee"
"Semantics: Sentence-level Semantics, Textual Inference and Other areas",Predicting the Focus of Negation: Model and Error Analysis,"Md Mosharaf Hossain, Kathleen Hamilton, Alexis Palmer, Eduardo Blanco"
"Semantics: Sentence-level Semantics, Textual Inference and Other areas",Don’t Stop Pretraining: Adapt Language Models to Domains and Tasks,"Suchin Gururangan, Ana Marasović, Swabha Swayamdipta, Kyle Lo, Iz Beltagy, Doug Downey, Noah A. Smith"
"Semantics: Sentence-level Semantics, Textual Inference and Other areas",Universal Decompositional Semantic Parsing,"Elias Stengel-Eskin, Aaron Steven White, Sheng Zhang, Benjamin Van Durme"
"Semantics: Sentence-level Semantics, Textual Inference and Other areas",Structured Tuning for Semantic Role Labeling,"Tao Li, Parth Anand Jawale, Martha Palmer, Vivek Srikumar"
"Semantics: Sentence-level Semantics, Textual Inference and Other areas",tBERT: Topic Models and BERT Joining Forces for Semantic Similarity Detection,"Nicole Peinelt, Dong Nguyen, Maria Liakata"
"Semantics: Sentence-level Semantics, Textual Inference and Other areas",Incorporating External Knowledge through Pre-training for Natural Language to Code Generation,"Frank F. Xu, Zhengbao Jiang, Pengcheng Yin, Bogdan Vasilescu, Graham Neubig"
"Semantics: Sentence-level Semantics, Textual Inference and Other areas",Controlled Crowdsourcing for High-Quality QA-SRL Annotation,"Paul Roit, Ayal Klein, Daniela Stepanov, Jonathan Mamou, Julian Michael, Gabriel Stanovsky, Luke Zettlemoyer, Ido Dagan"
"Semantics: Sentence-level Semantics, Textual Inference and Other areas",Sentence Meta-Embeddings for Unsupervised Semantic Textual Similarity,"Nina Poerner, Ulli Waltinger, Hinrich Schütze"
"Semantics: Sentence-level Semantics, Textual Inference and Other areas",Estimating Mutual Information Between Dense Word Embeddings,"Vitalii Zhelezniak, Aleksandar Savkov, Nils Hammerla"
"Semantics: Sentence-level Semantics, Textual Inference and Other areas",Word-level Textual Adversarial Attacking as Combinatorial Optimization,"Yuan Zang, Fanchao Qi, Chenghao Yang, Zhiyuan Liu, Meng Zhang, Qun Liu, Maosong Sun"
"Semantics: Sentence-level Semantics, Textual Inference and Other areas",LogicalFactChecker: Leveraging Logical Operations for Fact Checking with Graph Module Network,"Wanjun Zhong, Duyu Tang, Zhangyin Feng, Nan Duan, Ming Zhou, Ming Gong, Linjun Shou, Daxin Jiang, Jiahai Wang, Jian Yin"
"Semantics: Sentence-level Semantics, Textual Inference and Other areas",TaBERT: Pretraining for Joint Understanding of Textual and Tabular Data,"Pengcheng Yin, Graham Neubig, Wen-tau Yih, Sebastian Riedel"
"Semantics: Sentence-level Semantics, Textual Inference and Other areas",Semi-Supervised Semantic Dependency Parsing Using CRF Autoencoders,"Zixia Jia, Youmi Ma, Jiong Cai, Kewei Tu"
"Semantics: Sentence-level Semantics, Textual Inference and Other areas",NeuInfer: Knowledge Inference on N-ary Facts,"Saiping Guan, Xiaolong Jin, Jiafeng Guo, Yuanzhuo Wang, Xueqi Cheng"
"Semantics: Sentence-level Semantics, Textual Inference and Other areas",Are Natural Language Inference Models IMPPRESsive? Learning IMPlicature and PRESupposition,"Paloma Jeretic, Alex Warstadt, Suvrat Bhooshan, Adina Williams"
"Semantics: Sentence-level Semantics, Textual Inference and Other areas","Decomposing Generalization: Models of Generic, Habitual and Episodic Statements","Venkata Subrahmanyan Govindarajan, Benjamin Van Durme, Aaron Steven White"
"Semantics: Sentence-level Semantics, Textual Inference and Other areas",How to Ask Good Questions? Try to Leverage Paraphrases,"Xin Jia, Wenjie Zhou, Xu Sun, Yunfang Wu"
"Semantics: Sentence-level Semantics, Textual Inference and Other areas",Fine-grained Fact Verification with Kernel Graph Attention Network,"Zhenghao Liu, Chenyan Xiong, Maosong Sun, Zhiyuan Liu"
"Semantics: Sentence-level Semantics, Textual Inference and Other areas",End-to-End Bias Mitigation by Modelling Biases in Corpora,"Rabeeh Karimi Mahabadi, Yonatan Belinkov, James Henderson"
"Semantics: Sentence-level Semantics, Textual Inference and Other areas",Reasoning Over Semantic-Level Graph for Fact Checking,"Wanjun Zhong, Jingjing Xu, Duyu Tang, Zenan Xu, Nan Duan, Ming Zhou, Jiahai Wang, Jian Yin"
"Semantics: Sentence-level Semantics, Textual Inference and Other areas",Syntactic Data Augmentation Increases Robustness to Inference Heuristics,"Junghyun Min, R. Thomas McCoy, Dipanjan Das, Emily Pitler, Tal Linzen"
"Semantics: Sentence-level Semantics, Textual Inference and Other areas",Neural Mixed Counting Models for Dispersed Topic Discovery,"Jiemin Wu, Yanghui Rao, Zusheng Zhang, Haoran Xie, Qing Li, Fu Lee Wang, Ziye Chen"
"Semantics: Sentence-level Semantics, Textual Inference and Other areas",Can We Predict New Facts with Open Knowledge Graph Embeddings? A Benchmark for Open Link Prediction,"Samuel Broscheit, Kiril Gashteovski, Yanjie Wang, Rainer Gemulla"
"Semantics: Sentence-level Semantics, Textual Inference and Other areas",Temporal Common Sense Acquisition with Minimal Supervision,"Ben Zhou, Qiang Ning, Daniel Khashabi, Dan Roth"
"Semantics: Sentence-level Semantics, Textual Inference and Other areas",Inherent Disagreements in Human Textual Inferences,"Ellie Pavlick, Tom Kwiatkowski"
"Semantics: Sentence-level Semantics, Textual Inference and Other areas",Curriculum Learning for Natural Language Understanding,"Benfeng Xu, Licheng Zhang, Zhendong Mao, Quan Wang, Hongtao Xie, Yongdong Zhang"
"Semantics: Sentence-level Semantics, Textual Inference and Other areas",QuASE: Question-Answer Driven Sentence Encoding,"Hangfeng He, Qiang Ning, Dan Roth"
